Gene	Ramos_19O2_NoCyclo_1	Ramos_1O2_NoCyclo_3	Ramos_1O2_NoCyclo_2	Ramos_19O2_NoCyclo_3	Ramos_1O2_NoCyclo_1	Ramos_1O2_PlusCyclo_1	Ramos_1O2_PlusCyclo_3	Ramos_1O2_PlusCyclo_2	Ramos_19O2_NoCyclo_2
HIST1H2BN	0.336275184	0.402229393	0.701724788	0.603164248	0.497760501	0.502569037	0.687716609	0.420621413	0.461714384
HIST1H2AK	0.211006825	0.126802425	0.123656379	0.066517542	0.064579381	0.073260545	0	0.133189216	0.066464221
HIST1H2AL	0.211006825	0.243354689	0.123656379	0.130102893	0.126391427	0.073260545	0.071617632	0.068131062	0.066464221
HIST1H1B	0.505879259	0.869349533	1.503144155	0.305596303	0.185663593	0.448522905	0.267328903	0.703676795	0.646868678
HIST1H3I	0.14404262	0.186255238	0.291287008	0.066517542	0	0.142979989	0.327079959	0.068131062	0
HIST1H4L	0.14404262	0.126802425	0.123656379	0.066517542	0.064579381	0.073260545	0	0	0.130000847
HIST1H3J	0.336275184	0.5453309	0.441451974	0.066517542	0.064579381	0.142979989	0.139847561	0.367534624	0.190856941
HIST1H2BO	0.14404262	0.298280014	0.701724788	0.130102893	0	0.209484929	0.204995859	0.195439736	0.066464221
RP1-313I6.12	0.558254973	0.451523976	0.291287008	0.4620387	0.588401605	0.333948995	0.139847561	0.367534624	0.359389636
ZNF165	2.793341946	2.423275013	2.650778934	2.900038826	2.356200102	2.559889686	2.221689321	2.532918657	2.672375007
ZSCAN12P1	1.304487559	1.192947879	1.255280208	1.38090658	0.830466243	1.170054759	1.216146268	1.235124041	1.154341119
RP1-265C24.9	1.58252972	1.595103603	1.734138275	1.643100876	1.923179556	1.600069352	1.527616274	1.710530881	1.575400059
ZSCAN16	2.804226307	2.791955698	2.587745374	2.756313824	2.739139474	2.996442368	2.765949555	2.766155209	2.672375007
RP1-265C24.8	0.2750002	0.243354689	0.123656379	0.191003686	0	0.073260545	0.139847561	0.420621413	0.359389636
ZKSCAN8	5.813229386	5.797462134	5.78393507	5.961031754	5.786688281	5.822269074	5.724141052	5.772863696	5.896194028
ZNF389	0.2750002	0.064793891	0.181724514	0.066517542	0.350135097	0.209484929	0.071617632	0.31241953	0.066464221
ZKSCAN4	3.556086715	3.615204181	3.514234169	3.601205203	3.549979535	3.466458865	3.661613398	3.611052965	3.577506638
ZSCAN26	1.749506545	1.855321461	1.772434594	1.864892919	1.83336774	1.930909636	2.000997428	1.710530881	1.685230205
PGBD1	2.071217751	2.224917055	1.863950851	1.883462404	2.148446015	2.115656879	2.124006085	2.148412676	2.211115711
ZKSCAN3	2.782374843	2.72336881	2.833951071	3.030733856	2.758789187	2.507987133	2.870048802	2.745497596	2.824153821
ZSCAN12	3.918587908	4.050687609	4.05065057	4.142136776	4.093287967	4.000218959	3.949907862	4.21364656	4.175307117
XXbac-BPG308K3.5	1.107666722	1.040202691	1.083150263	0.993423197	0.902899358	0.914993072	1.048781116	1.143356017	1.026614376
HCG14	0.14404262	0.064793891	0.181724514	0.066517542	0	0.073260545	0	0.133189216	0.066464221
TRIM27	6.998748704	7.032889184	6.958442861	7.072354636	6.947917337	7.071023627	7.076867031	7.071111329	6.950982599
GABBR1	0.2750002	0.351190724	0	0.359650757	0.185663593	0.142979989	0.492781014	0.133189216	0.305370397
SUMO2P	0.14404262	0.186255238	0.123656379	0.130102893	0.242596397	0.073260545	0.139847561	0.255114961	0.130000847
HLA-F	2.27273844	1.616874086	1.966618376	2.167279148	1.737591534	1.930909636	1.982536244	1.890653586	2.006268934
XXbac-BPG170G13.33	0.558254973	0.869349533	0.62007541	0.690118798	0.497760501	0.209484929	0.859420612	0.660191626	0.689668831
MICE	0.336275184	0.402229393	0.237545574	0.130102893	0.185663593	0.209484929	0.139847561	0.31241953	0.190856941
HLA-V	0.073818265	0.243354689	0.441451974	0.305596303	0.126391427	0.273058765	0.327079959	0.471823901	0.190856941
HLA-G	0.998175799	1.163665259	1.384528717	1.272367385	1.160958858	1.624648677	1.649644212	1.454637869	1.123453845
HCG4P7	0.14404262	0	0.06315264	0	0.064579381	0.073260545	0	0.068131062	0.130000847
HLA-H	4.187413762	4.173293086	4.277294946	4.066957311	4.315213989	4.561193306	4.503411797	4.423262911	4.090009783
HLA-K	0	0.186255238	0.123656379	0.066517542	0.350135097	0.392373035	0.327079959	0	0.130000847
HLA-A	6.838566054	6.896031752	6.839472713	6.828234026	6.919827893	7.196731636	7.269536001	7.212821636	6.805939202
HCG4P5	0.14404262	0.243354689	0.181724514	0.066517542	0.126391427	0.273058765	0.267328903	0.068131062	0.066464221
XXbac-BPG250I8.4	3.702898105	3.443093804	3.346671876	3.780329642	3.370041423	3.331127225	3.359348409	3.292944131	3.471121733
HLA-J	0.837925859	0.940136715	0.740879559	0.849726997	0.902899358	0.954309326	1.278009548	1.235124041	0.810940505
HCG4P3	0.608795659	0.451523976	0.343098223	0.603164248	0.631672372	0.874575284	0.492781014	0.195439736	0.359389636
ZNRD1	4.895749185	4.883911436	4.871826756	4.880346719	4.679741235	4.907617218	4.806014828	4.971251144	4.858250607
PPP1R11	6.018773337	5.998458168	5.924487146	5.916644218	6.007055007	6.06833655	6.129545422	6.043178325	6.079355788
TRIM26	6.851741153	6.854829567	6.820749769	6.871316971	6.859680059	6.806781091	6.877731328	6.800865816	6.852004835
PAIP1P1	0	0.298280014	0.291287008	0.130102893	0.401040581	0.273058765	0.071617632	0.195439736	0.359389636
HCG17	0	0	0	0.24943745	0.064579381	0	0.267328903	0.255114961	0.066464221
HLA-L	1.273492754	1.760708991	1.525740314	2.152043473	1.85178296	1.497337365	1.626050403	1.927800577	1.767445374
XXbac-BPG283O16.9	3.34869257	3.361624019	3.171460886	3.383659357	3.270890622	3.445916757	3.270833718	3.328102818	3.44637615
HCG18	5.417392079	5.348169018	5.241313913	5.482013131	5.331964482	5.487398452	5.323224617	5.407439667	5.333450257
TRIM39	3.303380002	3.604347397	3.248200183	3.434916659	3.35074892	3.403933675	3.655799554	3.5880319	3.489406299
RPP21	0.920274692	0.451523976	0.57744983	0.993423197	0.631672372	0.832992455	0.732596128	0.52127128	0.602759859
SUCLA2P	0	0	0.06315264	0.066517542	0.064579381	0.073260545	0.071617632	0	0
RANP1	0.837925859	0.756197123	0.62007541	0.411752846	0.673683021	0.746048674	0.641396023	0.826781007	0.557259813
HLA-E	5.881625831	5.953181694	5.873646516	5.991309945	5.889423331	5.990097395	6.004743567	5.880992439	5.904166563
GNL1	6.47638318	6.415109344	6.487549038	6.483388786	6.476299622	6.446452638	6.496966828	6.479043967	6.500363558
PRR3	5.469603251	5.546948793	5.469704053	5.569189884	5.46799992	5.453498859	5.48607177	5.558673402	5.482378112
ABCF1	7.777380438	7.797370095	7.736277903	7.750958922	7.801705437	7.792887249	7.815974197	7.769338499	7.773911169
PPP1R10	6.472976675	6.210183288	6.190645115	6.618386786	6.239848928	6.281387845	6.232736658	6.318733792	6.36497797
MRPS18B	6.450636148	6.580041004	6.486109473	6.320881186	6.519415391	6.415972588	6.482259067	6.464107306	6.393576083
ATAT1	3.62523423	3.261521639	3.268439566	3.578591325	3.304703708	3.459643943	3.449481805	3.158767498	3.414835086
C6orf136	4.140945884	3.863043751	3.966433957	4.126631812	4.005545435	3.995514978	4.132631329	3.808202134	4.101942478
DHX16	6.61959404	6.401846817	6.36053592	6.444054692	6.451609988	6.508851113	6.484720797	6.384509382	6.417645492
PPP1R18	7.283720552	7.231608892	7.084131697	7.224853712	7.20318796	7.310466156	7.314511893	7.272247984	7.236364078
NRM	5.346563888	5.349795012	5.30964177	5.265496322	5.35796427	5.331891178	5.267128737	5.307044194	5.274922742
RPL7P4	0	0.064793891	0	0.130102893	0.064579381	0.073260545	0.071617632	0	0.066464221
MDC1	7.976653693	7.920645805	7.731122001	7.977715177	7.900375648	7.894608267	7.97413392	8.000762141	7.929322256
TUBB	11.55456979	11.53838543	11.52350031	11.52621036	11.55571462	11.49649433	11.52182313	11.5339993	11.51609013
XXbac-BPG252P9.9	0.073818265	0.064793891	0.06315264	0.066517542	0.126391427	0	0.071617632	0	0.190856941
FLOT1	6.61728147	6.418212299	6.438524033	6.59885472	6.341082281	6.461028065	6.512330719	6.459358155	6.480695745
XXbac-BPG252P9.10	0.920274692	0.79490909	0.887665297	1.154993199	0.631672372	0.954309326	0.776121548	0.976110041	0.689668831
IER3	0.558254973	0.351190724	0.441451974	0.24943745	0.185663593	0.604942047	0.204995859	0.195439736	0.249249555
DDR1	4.07056689	4.452902029	4.180929975	4.264067034	4.429965308	4.46578939	4.544894464	4.30118035	4.216136263
GTF2H4	0.2750002	0	0.393113077	0.24943745	0.242596397	0.142979989	0.204995859	0.31241953	0.190856941
VARS2	5.982099135	5.828114538	5.753146257	5.952262829	5.812772286	5.810265406	5.815630607	5.753596293	5.865023376
CCHCR1	4.7315526	4.497592329	4.535689776	4.650303989	4.578334874	4.396113568	4.483856096	4.21364656	4.503838394
TCF19	7.427043102	7.460301369	7.445448564	7.41155956	7.510806491	7.351079248	7.355888541	7.352133388	7.363239716
POU5F1	0.395053348	0.716417685	0.343098223	0.411752846	0.497760501	0.502569037	0.544039317	0.255114961	0.411459007
PSORS1C3	0.336275184	0.351190724	0.343098223	0.24943745	0.242596397	0.448522905	0.439634224	0.367534624	0.510277916
XXbac-BPG299F13.17	1.364548298	1.680281201	1.308376993	1.529788461	1.404946659	1.415183476	1.307974043	1.174598451	1.575400059
HCG27	2.053081387	1.836888842	1.33421011	1.937778444	1.524555141	1.328067361	1.366098207	1.174598451	1.954560188
HLA-C	6.724304228	6.73924593	6.674847155	6.756381991	6.777179213	6.973929063	6.912888431	6.890032565	6.656177561
HLA-B	8.751596742	8.823676821	8.803653476	8.708760579	8.819234121	9.042291436	9.062389476	9.030059266	8.656408436
RPL3P2	0.794918948	0.716417685	0.922141403	0.731706553	0.714504874	0.914993072	0.899333337	0.745889511	0.602759859
XXbac-BPG248L24.12	0.14404262	0.351190724	0.123656379	0.130102893	0.350135097	0.273058765	0.071617632	0.255114961	0.066464221
XXbac-BPG181B23.7	1.304487559	1.249788198	0.816138446	1.092519349	1.037691424	0.832992455	1.151510959	0.903376737	1.059621744
MICA	2.141565763	1.978148823	1.881577538	1.919899354	1.776668264	2.115656879	1.846237207	2.269110678	1.88259954
HCP5	2.793341946	2.84825594	2.711173366	2.73602139	2.657749681	2.646454931	2.829305965	2.745497596	2.735015328
XXbac-BPG181B23.6	0	0.126802425	0	0.130102893	0	0.142979989	0.071617632	0.133189216	0
MICB	6.317373651	6.322091554	6.250374714	6.346204229	6.305618115	6.341934804	6.313426828	6.288707456	6.30257998
PPIAP9	0.336275184	0.126802425	0.237545574	0.130102893	0.126391427	0.073260545	0.327079959	0.195439736	0
DDX39B	5.422699049	5.260987773	4.874029855	5.449667558	5.199836354	5.409972556	5.37545304	5.162594781	5.163569575
XXbac-BPG296P20.15	0.073818265	0.126802425	0.06315264	0.066517542	0.064579381	0	0	0.133189216	0.130000847
ATP6V1G2	1.07208511	1.133775949	1.308376993	1.092519349	1.13111527	1.170054759	0.899333337	1.205178628	1.026614376
NFKBIL1	3.015659229	2.801492973	2.701281571	2.853703375	2.88931771	2.622247439	2.889996711	2.713945752	2.833726501
LTA	3.2801786	3.355162337	3.157058891	3.254086546	3.480673499	3.479992886	3.590251462	3.52881891	3.209571126
TNF	1.273492754	1.331058288	1.227980554	1.327657467	1.301564189	1.357694421	1.449116422	1.293212303	1.32694542
LTB	4.318460139	4.403655322	4.383175778	4.376490535	4.592092132	4.734934404	4.621464459	4.628985568	4.109843127
LST1	0.336275184	0.499189743	0.343098223	0.305596303	0.450210916	0.448522905	0.492781014	0.52127128	0.689668831
NCR3	0.14404262	0.126802425	0.181724514	0.130102893	0.242596397	0	0.139847561	0.195439736	0.411459007
AIF1	1.899146752	2.29411128	2.264066437	2.040635675	2.249129703	2.440367584	2.157307488	2.556828788	2.181432689
PRRC2A	9.675278146	9.582084041	9.465398084	9.628626578	9.593191202	9.653190244	9.653808517	9.541158032	9.655041478
BAG6	8.542644324	8.512632235	8.436467458	8.537048689	8.565900471	8.506457835	8.503871375	8.455977204	8.472172583
APOM	1.531043689	1.572999559	1.35958878	1.529788461	1.569753502	1.624648677	1.449116422	1.622640612	1.481088375
C6orf47	3.857197846	3.749375641	3.729061559	3.833824249	3.694721917	3.692540389	3.778585657	3.823066255	3.560311718
GPANK1	5.406719211	5.315258262	5.348186668	5.389227891	5.338508488	5.313110635	5.326887915	5.375865196	5.311351544
CSNK2B	5.668846303	5.614786403	5.645065732	5.74322046	5.679942738	5.618614303	5.613015123	5.580706903	5.679730195
LY6G5B	1.531043689	1.249788198	1.227980554	1.621139211	1.301564189	1.523714279	1.151510959	1.293212303	1.32694542
LY6G5C	0.336275184	0.675510233	0.533526401	0.411752846	0.350135097	0.700529552	0.687716609	0.133189216	0.689668831
ABHD16A	0.657625561	0.832609382	0.488223599	0.811449651	0.631672372	0.700529552	0.687716609	0.569079898	0.461714384
DDAH2	1.450196479	1.504579772	0.988716273	1.354527684	1.100641275	0.992582498	1.394305088	1.078765104	1.481088375
CLIC1	8.192931523	8.128162256	8.109515718	8.138060656	8.08682752	8.140263619	8.168870846	8.241071142	8.167721758
MSH5	1.771857676	1.616874086	1.35958878	1.748157946	1.795816754	1.718980853	1.527616274	1.428956968	1.38017744
SAPCD1	0.608795659	0.675510233	0.441451974	0.51063069	0.297367509	0.502569037	0.327079959	0.31241953	0.305370397
XXbac-BPG32J3.18	0	0.126802425	0.123656379	0.191003686	0.126391427	0.142979989	0.139847561	0.133189216	0.066464221
VWA7	0.657625561	0.351190724	0.237545574	0.411752846	0.064579381	0.273058765	0.687716609	0.255114961	0.130000847
VARS	8.027465886	7.966938568	7.907636936	8.066223032	7.965240844	7.822072926	7.78234994	7.718902896	7.980311899
LSM2	5.960368628	5.965960585	5.885706978	5.910998507	5.893873201	5.85119766	5.916326199	5.86791131	5.931171256
HSPA1L	0.2750002	0.064793891	0.181724514	0.191003686	0.126391427	0.073260545	0.139847561	0.068131062	0.359389636
HSPA1A	1.450196479	1.072072908	1.200154338	0.993423197	1.100641275	1.235350812	1.01284533	1.321402275	1.059621744
HSPA1B	4.7792217	4.574703707	5.05191952	4.835749826	5.050395397	4.50603483	4.317065001	4.206106572	5.059310272
C6orf48	5.667356759	5.734131521	5.494258742	5.749560912	5.639442224	5.86028188	5.993263009	5.911447986	5.603437736
SNORD48	0	0.126802425	0.181724514	0.066517542	0	0.073260545	0.267328903	0.133189216	0.249249555
NEU1	3.793078944	3.704329934	3.68456828	3.833824249	3.621484518	3.749526974	3.815559743	3.772911771	3.846974313
EHMT2	6.687301613	6.535728481	6.514631346	6.66943825	6.592413305	6.699514557	6.740954919	6.600484017	6.63853559
C2	0.073818265	0.064793891	0.181724514	0.066517542	0.064579381	0.142979989	0	0.068131062	0.066464221
ZBTB12	3.385395356	3.168766769	2.904621373	3.303188123	2.950404889	3.452796677	3.508738784	3.382633131	3.295211838
NELFE	6.079392575	5.945674732	5.841358859	5.931220499	5.915918969	5.945673602	5.938045793	5.984887504	6.021895244
SKIV2L	6.115889101	6.028210385	5.896584226	6.0469386	6.042557592	5.729000001	5.7719553	5.702262495	5.971837697
DXO	3.562511607	3.657832296	3.396565109	3.589942572	3.13464803	3.639253983	3.60842559	3.409144354	3.464975015
STK19	2.288327182	1.780134379	1.95000651	2.152043473	1.717648954	1.890941508	1.982536244	1.927800577	2.023101374
C4A	0.073818265	0	0	0.130102893	0	0.073260545	0	0.068131062	0.130000847
TNXB	0.073818265	0.064793891	0.06315264	0.130102893	0	0.073260545	0.071617632	0	0.066464221
ATF6B	6.384183548	6.180338406	6.158471651	6.342853395	6.224032092	6.298675074	6.241497113	6.200389863	6.226501173
FKBPL	3.34123862	3.205150842	3.359307878	3.165817546	3.164419376	3.30854901	3.380653822	3.34192984	3.187342341
PRRT1	0.211006825	0.298280014	0.291287008	0.411752846	0.401040581	0.273058765	0.204995859	0.195439736	0.359389636
XXbac-BPG300A18.15	0.14404262	0.186255238	0.237545574	0.24943745	0.126391427	0.142979989	0.139847561	0.068131062	0.066464221
PPT2	3.149712108	3.219451375	2.963739802	3.383659357	3.096548541	3.367989678	3.456187394	3.204893581	3.209571126
PPT2-EGFL8	0.073818265	0.126802425	0	0.066517542	0.126391427	0	0.139847561	0.068131062	0
EGFL8	0.395053348	0.126802425	0.123656379	0.51063069	0.064579381	0.333948995	0.439634224	0.31241953	0.305370397
AGPAT1	5.479822512	5.524088526	5.391891572	5.61296721	5.532205279	5.478997938	5.467937872	5.444759293	5.550722106
RNF5	5.353990446	5.40401589	5.416283936	5.176062479	5.48432112	5.406433053	5.417290976	5.410723449	5.319891155
AGER	1.364548298	1.072072908	1.384528717	1.185244063	1.190197591	1.029866509	1.527616274	0.940201696	1.456514614
PBX2	5.481518707	5.451737081	5.367079691	5.443423418	5.451491963	5.463752636	5.512048006	5.493579232	5.471688155
GPSM3	5.277946307	5.372368579	5.136936492	5.25839986	5.399239391	5.40820389	5.321389473	5.322817654	5.228507456
NOTCH4	0.608795659	0.243354689	0.343098223	0.411752846	0.401040581	0.448522905	0.204995859	0.420621413	0.305370397
HCG23	0.920274692	0.940136715	1.14283812	0.887014967	1.190197591	0.790175422	0.776121548	0.786902131	0.646868678
BTNL2	0.211006825	0.064793891	0.343098223	0.191003686	0.064579381	0.448522905	0.139847561	0.195439736	0.130000847
HLA-DRA	9.208755839	9.300037495	9.21741375	9.157122031	9.252367325	9.029117613	9.088520427	9.119070255	9.16260226
HLA-DRB9	0.073818265	0.064793891	0	0.066517542	0	0	0.071617632	0.133189216	0.190856941
HLA-DRB5	5.979700735	6.165642858	6.087148822	5.99344855	6.111044594	5.861574968	6.061914183	6.032559913	5.965320517
HLA-DRB6	4.737243171	4.650542792	4.473120786	4.617401426	4.504602523	4.356307257	4.279750094	4.366897778	4.621801812
HLA-DRB1	6.288596457	6.401062859	6.419795723	6.387445918	6.409497785	6.25407798	6.325379261	6.315233546	6.299992511
HLA-DQA1	4.950663509	4.998219374	4.96777915	4.898719608	4.870180165	4.803818196	4.784862445	4.705848061	4.795953587
HLA-DQB1	2.124297728	2.459872036	2.236934105	1.864892919	2.419296112	2.026238512	1.906234379	1.710530881	2.166358972
HLA-DQA2	3.655601723	3.890114563	3.654125003	3.623470077	3.867566313	3.323640346	3.735135644	3.593821697	3.697705067
HLA-DQB2	0.395053348	0.590041962	0.887665297	0.51063069	0.792838665	0.653527313	0.593538749	0.615354899	1.123453845
HLA-DOB	3.232625497	3.543129178	3.082810026	3.490484744	3.401633127	3.069879267	3.143675739	3.04503338	3.134103177
TAP2	6.926494079	6.78623606	6.778448282	6.960926414	6.759000185	6.759703521	6.741641214	6.754449992	6.970097136
PSMB8	7.105450346	7.051992882	7.066901558	7.040130791	7.024994821	6.846505437	6.88022664	6.806486277	7.018641204
XXbac-BPG246D15.8	4.417477392	4.55510422	4.452629619	4.560839284	4.484090353	4.385365769	4.157531146	4.325741682	4.375363739
PSMB9	6.423539173	6.281775399	6.335174052	6.404421919	6.366919727	6.162621623	6.148300273	6.147243396	6.405660983
TAP1	6.153614456	5.897572049	5.936131679	6.158832034	6.029472687	5.956605951	5.992109913	5.876249377	6.157664798
HLA-DMB	5.598683857	5.621532585	5.460936936	5.469776365	5.433265204	5.522156017	5.502361645	5.476444501	5.417016928
HLA-DMA	6.434088783	6.425169644	6.301195275	6.479579573	6.417246548	6.32234657	6.36867287	6.367711003	6.441319915
BRD2	8.597445263	8.571128344	8.441118407	8.670845628	8.504301711	8.644126731	8.627097132	8.592185539	8.563638502
HLA-DOA	6.526538456	6.569613193	6.390085267	6.506784033	6.475557627	6.616933163	6.647371713	6.61051432	6.428741919
HLA-DPA1	8.747020692	8.800677588	8.773139497	8.719781994	8.751735837	8.670188365	8.696171331	8.737544771	8.721343234
HLA-DPB1	6.319271874	6.336104257	6.378493247	6.276784888	6.336185819	6.337295005	6.348991096	6.313480233	6.260613056
HLA-DPB2	0.073818265	0.186255238	0.06315264	0	0.242596397	0.073260545	0.139847561	0	0.249249555
COL11A2	0.558254973	0.590041962	0.488223599	0.731706553	0.792838665	0.502569037	0.384454452	0.255114961	0.84920019
RXRB	5.40314397	5.303559807	5.176745078	5.339656811	5.24407562	5.357779864	5.40347937	5.410723449	5.405829599
SLC39A7	6.236310173	6.275800684	6.173754121	6.262668323	6.145972816	6.44300162	6.459078071	6.483728859	6.105275368
HSD17B8	3.787604814	3.885637889	3.800297199	3.672344182	3.816914966	4.082368808	4.005824506	4.167803962	3.7236806
RING1	5.440249272	5.472781806	5.390353268	5.363002095	5.343397086	5.282543793	5.304767284	5.214249515	5.412232977
XXbac-BPG157A10.21	0.2750002	0.064793891	0.06315264	0.24943745	0.064579381	0.142979989	0.204995859	0	0.461714384
